year,sex,name,n,rank,nation
2020,F,Maya,1331,32,England & Wales
2020,M,Mohammed,1615,32,England & Wales
2020,F,Millie,1319,33,England & Wales
2020,M,Max,1585,33,England & Wales
2020,F,Isabelle,1317,34,England & Wales
2020,M,Adam,1476,34,England & Wales
2020,F,Eva,1263,35,England & Wales
2020,M,Albie,1473,35,England & Wales
2020,F,Luna,1216,36,England & Wales
2020,M,Ethan,1454,36,England & Wales
2020,F,Jessica,1156,37,England & Wales
2020,M,Logan,1449,37,England & Wales
2020,F,Ada,1140,38,England & Wales
2020,M,Joseph,1437,38,England & Wales
2020,F,Aria,1108,39,England & Wales
2020,M,Sebastian,1435,39,England & Wales
2020,F,Arabella,1095,40,England & Wales
2020,M,Benjamin,1426,40,England & Wales
2020,F,Maisie,1094,41,England & Wales
2020,M,Harrison,1401,41,England & Wales
2020,F,Esme,1055,42,England & Wales
2020,M,Mason,1370,42,England & Wales
2020,F,Eliza,1052,43,England & Wales
2020,M,Rory,1344,43,England & Wales
2020,F,Penelope,1020,44,England & Wales
2020,M,Reuben,1339,44,England & Wales
2020,F,Bonnie,1015,45,England & Wales
2020,M,Luca,1323,45,England & Wales
2020,F,Chloe,980,46,England & Wales
2020,M,Louie,1292,46,England & Wales
2020,F,Mila,973,47,England & Wales
2020,M,Samuel,1261,47,England & Wales
2020,F,Violet,962,48,England & Wales
2020,M,Reggie,1237,48,England & Wales
2020,F,Hallie,954,49,England & Wales
2020,M,Jaxon,1208,49,England & Wales
2020,F,Scarlett,942,50,England & Wales
2020,M,Daniel,1203,50,England & Wales
2020,F,Layla,939,51,England & Wales
2020,M,Hugo,1196,51,England & Wales
2020,F,Imogen,932,52,England & Wales
2020,M,Louis,1186,52,England & Wales
2020,F,Eleanor,900,53,England & Wales
2020,M,Jude,1175,53,England & Wales
2020,F,Molly,890,54,England & Wales
2020,M,Ronnie,1172,54,England & Wales
2020,F,Harriet,882,55,England & Wales
2020,M,Dylan,1168,55,England & Wales
2020,F,Elizabeth,866,56,England & Wales
2020,M,Zachary,1155,56,England & Wales
2020,F,Thea,858,57,England & Wales
2020,M,Albert,1148,57,England & Wales
2020,F,Erin,851,58,England & Wales
2020,M,Hunter,1114,58,England & Wales
2020,F,Lottie,830,59,England & Wales
2020,M,Ezra,1105,59,England & Wales
2020,F,Emma,816,60,England & Wales
2020,M,David,1047,60,England & Wales
2020,F,Rose,803,61,England & Wales
2020,M,Frankie,1010,61,England & Wales
2020,F,Delilah,801,62,England & Wales
2020,M,Toby,980,62,England & Wales
2020,F,Bella,792,63,England & Wales
2020,M,Frederick,952,63,England & Wales
2020,F,Aurora,781,64,England & Wales
2020,M,Carter,940,64,England & Wales
2020,F,Lola,778,65,England & Wales
2020,M,Gabriel,888,65,England & Wales
2020,F,Nancy,777,66,England & Wales
2020,M,Grayson,884,66,England & Wales
2020,F,Ellie,772,67,England & Wales
2020,M,Riley,842,67,England & Wales
2020,F,Mabel,768,68,England & Wales
2020,M,Jesse,841,68,England & Wales
2020,F,Lucy,755,69,England & Wales
2020,M,Hudson,812,69,England & Wales
2020,F,Ayla,744,70,England & Wales
2020,F,Maria,744,70,England & Wales
2020,M,Bobby,790,70,England & Wales
2020,M,Rowan,774,71,England & Wales
2020,F,Orla,733,72,England & Wales
2020,M,Jenson,760,72,England & Wales
2020,F,Zara,712,73,England & Wales
2020,M,Finn,757,73,England & Wales
2020,F,Robyn,710,74,England & Wales
2020,M,Michael,751,74,England & Wales
2020,M,Mohammad,751,74,England & Wales
2020,M,Stanley,751,74,England & Wales
2020,F,Hannah,708,75,England & Wales
2020,F,Gracie,706,76,England & Wales
2020,F,Iris,703,77,England & Wales
2020,M,Felix,749,77,England & Wales
2020,F,Jasmine,678,78,England & Wales
2020,M,Jasper,727,78,England & Wales
2020,F,Darcie,656,79,England & Wales
2020,M,Liam,721,79,England & Wales
2020,F,Margot,652,80,England & Wales
2020,M,Milo,720,80,England & Wales
2020,F,Holly,646,81,England & Wales
2020,M,Sonny,699,81,England & Wales
2020,F,Amelie,632,82,England & Wales
2020,M,Oakley,697,82,England & Wales
2020,F,Amber,626,83,England & Wales
2020,M,Elliot,693,83,England & Wales
2020,F,Georgia,608,84,England & Wales
2020,M,Chester,691,84,England & Wales
2020,F,Edith,599,85,England & Wales
2020,M,Caleb,665,85,England & Wales
2020,F,Maryam,592,86,England & Wales
2020,M,Harvey,662,86,England & Wales
2020,F,Abigail,586,87,England & Wales
2020,M,Elliott,647,87,England & Wales
2020,F,Myla,581,88,England & Wales
2020,M,Charles,646,88,England & Wales
2020,F,Anna,574,89,England & Wales
2020,M,Ellis,642,89,England & Wales
2020,F,Clara,570,90,England & Wales
2020,M,Jackson,639,90,England & Wales
2020,F,Lilly,565,91,England & Wales
2020,M,Alfred,635,91,England & Wales
2020,F,Lyra,559,92,England & Wales
2020,M,Ollie,633,92,England & Wales
2020,F,Summer,553,93,England & Wales
2020,M,Leon,620,93,England & Wales
2020,M,Yusuf,620,93,England & Wales
2020,F,Maeve,547,94,England & Wales
2020,F,Heidi,542,95,England & Wales
2020,M,Ralph,615,95,England & Wales
2020,F,Elodie,527,96,England & Wales
2020,M,Otis,612,96,England & Wales
2020,F,Lyla,517,97,England & Wales
2020,M,Harley,594,97,England & Wales
2020,F,Eden,514,98,England & Wales
2020,M,Ibrahim,591,98,England & Wales
2020,M,Jayden,591,98,England & Wales
2020,M,Myles,591,98,England & Wales
2020,F,Olive,510,99,England & Wales
2020,F,Aisha,508,100,England & Wales
2021,M,Oliver,4167,2,England & Wales
2021,F,Amelia,3164,2,England & Wales
2021,M,George,4141,3,England & Wales
2021,F,Isla,2683,3,England & Wales
2021,M,Arthur,3766,4,England & Wales
2021,F,Ava,2576,4,England & Wales
2021,M,Muhammad,3722,5,England & Wales
2021,F,Ivy,2245,5,England & Wales
2021,M,Leo,3465,6,England & Wales
2021,F,Freya,2187,6,England & Wales
2021,M,Harry,3089,7,England & Wales
2021,F,Lily,2182,7,England & Wales
2021,M,Oscar,3071,8,England & Wales
2021,F,Florence,2180,8,England & Wales
2021,M,Archie,2928,9,England & Wales
2021,F,Mia,2168,9,England & Wales
2021,M,Henry,2912,10,England & Wales
2021,F,Willow,2067,10,England & Wales
2021,M,Theodore,2889,11,England & Wales
2021,F,Rosie,2028,11,England & Wales
2021,M,Freddie,2873,12,England & Wales
2021,F,Sophia,2019,12,England & Wales
2021,M,Jack,2847,13,England & Wales
2021,F,Isabella,2010,13,England & Wales
2021,M,Charlie,2674,14,England & Wales
2021,F,Grace,1992,14,England & Wales
2021,M,Theo,2514,15,England & Wales
2021,F,Daisy,1873,15,England & Wales
2021,M,Alfie,2338,16,England & Wales
2021,F,Sienna,1869,16,England & Wales
2021,M,Jacob,2319,17,England & Wales
2021,F,Poppy,1841,17,England & Wales
2021,M,Thomas,2302,18,England & Wales
2021,F,Elsie,1840,18,England & Wales
2021,M,Finley,2283,19,England & Wales
2021,F,Emily,1797,19,England & Wales
2021,M,Arlo,2154,20,England & Wales
2021,F,Ella,1756,20,England & Wales
2021,M,William,2093,21,England & Wales
2021,F,Evelyn,1729,21,England & Wales
2021,M,Lucas,1965,22,England & Wales
2021,F,Phoebe,1678,22,England & Wales
2021,M,Roman,1923,23,England & Wales
2021,F,Sofia,1671,23,England & Wales
2021,M,Tommy,1901,24,England & Wales
2021,F,Evie,1670,24,England & Wales
2021,M,Isaac,1888,25,England & Wales
2021,F,Charlotte,1654,25,England & Wales
2021,M,Teddy,1875,26,England & Wales
2021,F,Harper,1480,26,England & Wales
2021,M,Alexander,1830,27,England & Wales
2021,F,Millie,1472,27,England & Wales
2021,M,Luca,1807,28,England & Wales
2021,F,Matilda,1437,28,England & Wales
2021,M,Edward,1806,29,England & Wales
2021,F,Maya,1433,29,England & Wales
2021,M,James,1772,30,England & Wales
2021,F,Sophie,1375,30,England & Wales
2021,M,Joshua,1737,31,England & Wales
2021,F,Alice,1359,31,England & Wales
2021,M,Albie,1729,32,England & Wales
2021,F,Emilia,1353,32,England & Wales
2021,M,Elijah,1657,33,England & Wales
2021,F,Isabelle,1304,33,England & Wales
2021,M,Max,1650,34,England & Wales
2021,F,Ruby,1300,34,England & Wales
2021,M,Mohammed,1619,35,England & Wales
2021,F,Luna,1261,35,England & Wales
2021,M,Reuben,1534,36,England & Wales
2021,F,Maisie,1229,36,England & Wales
2021,M,Mason,1517,37,England & Wales
2021,F,Aria,1202,37,England & Wales
2021,M,Sebastian,1516,38,England & Wales
2021,F,Penelope,1194,38,England & Wales
2021,M,Rory,1483,39,England & Wales
2021,F,Mila,1133,39,England & Wales
2021,M,Jude,1482,40,England & Wales
2021,F,Bonnie,1121,40,England & Wales
2021,M,Louie,1461,41,England & Wales
2021,F,Eva,1091,41,England & Wales
2021,M,Benjamin,1423,42,England & Wales
2021,F,Hallie,1070,42,England & Wales
2021,M,Ethan,1398,43,England & Wales
2021,F,Eliza,1064,43,England & Wales
2021,M,Adam,1367,44,England & Wales
2021,F,Ada,1058,44,England & Wales
2021,M,Hugo,1325,45,England & Wales
2021,F,Violet,1057,45,England & Wales
2021,M,Joseph,1307,46,England & Wales
2021,F,Esme,1013,46,England & Wales
2021,M,Reggie,1287,47,England & Wales
2021,F,Arabella,1012,47,England & Wales
2021,M,Ronnie,1285,48,England & Wales
2021,F,Imogen,998,48,England & Wales
2021,M,Harrison,1254,49,England & Wales
2021,F,Jessica,997,49,England & Wales
2021,M,Louis,1240,50,England & Wales
2021,F,Delilah,981,50,England & Wales
2021,M,Ezra,1226,51,England & Wales
2021,F,Lottie,954,51,England & Wales
2021,M,Jaxon,1210,52,England & Wales
2021,F,Chloe,932,52,England & Wales
2021,M,Logan,1192,53,England & Wales
2021,F,Layla,917,53,England & Wales
2021,F,Thea,917,53,England & Wales
2021,M,Daniel,1150,54,England & Wales
2021,M,Zachary,1146,55,England & Wales
2021,F,Eleanor,915,55,England & Wales
2021,M,Samuel,1123,56,England & Wales
2021,F,Aurora,910,56,England & Wales
2021,M,Dylan,1099,57,England & Wales
2021,F,Margot,892,57,England & Wales
2021,M,Albert,1091,58,England & Wales
2021,F,Mabel,885,58,England & Wales
2021,M,Hudson,1069,59,England & Wales
2021,F,Erin,884,59,England & Wales
2021,M,Hunter,1042,60,England & Wales
2021,F,Elizabeth,862,60,England & Wales
2021,M,Frederick,1017,61,England & Wales
2021,F,Emma,860,61,England & Wales
2021,M,David,961,62,England & Wales
2021,F,Scarlett,858,62,England & Wales
2021,M,Rowan,938,63,England & Wales
2021,F,Harriet,810,63,England & Wales
2021,M,Jesse,929,64,England & Wales
2021,F,Lola,807,64,England & Wales
2021,M,Frankie,920,65,England & Wales
2021,F,Nancy,797,65,England & Wales
2021,M,Toby,918,66,England & Wales
2021,F,Orla,794,66,England & Wales
2021,M,Oakley,908,67,England & Wales
2021,F,Ayla,793,67,England & Wales
2021,M,Grayson,903,68,England & Wales
2021,F,Rose,787,68,England & Wales
2021,M,Carter,825,69,England & Wales
2021,F,Zara,773,69,England & Wales
2021,M,Riley,817,70,England & Wales
2021,F,Iris,746,70,England & Wales
2021,M,Felix,807,71,England & Wales
2021,F,Robyn,739,71,England & Wales
2021,M,Finn,788,72,England & Wales
2021,F,Bella,730,72,England & Wales
2021,M,Bobby,772,73,England & Wales
2021,F,Molly,729,73,England & Wales
2021,M,Blake,771,74,England & Wales
2021,F,Olive,691,74,England & Wales
2021,M,Sonny,762,75,England & Wales
2021,F,Maria,682,75,England & Wales
2021,M,Caleb,758,76,England & Wales
2021,F,Lyla,667,76,England & Wales
2021,M,Gabriel,749,77,England & Wales
2021,M,Michael,749,77,England & Wales
2021,F,Maeve,654,77,England & Wales
2021,F,Ellie,638,78,England & Wales
2021,M,Jasper,742,79,England & Wales
2021,F,Gracie,632,79,England & Wales
2021,M,Alfred,739,80,England & Wales
2021,F,Lyra,630,80,England & Wales
2021,M,Otis,737,81,England & Wales
2021,F,Darcie,623,81,England & Wales
2021,M,Stanley,724,82,England & Wales
2021,F,Maryam,621,82,England & Wales
2021,M,Milo,719,83,England & Wales
2021,M,Mohammad,719,83,England & Wales
2021,F,Edith,613,83,England & Wales
2021,F,Heidi,610,84,England & Wales
2021,M,Ralph,692,85,England & Wales
2021,F,Lucy,607,85,England & Wales
2021,M,Liam,690,86,England & Wales
2021,F,Myla,602,86,England & Wales
2021,M,Chester,680,87,England & Wales
2021,F,Amelie,598,87,England & Wales
2021,M,Ellis,670,88,England & Wales
2021,F,Amber,594,88,England & Wales
2021,M,Elliot,664,89,England & Wales
2021,F,Hannah,588,89,England & Wales
2021,M,Brody,645,90,England & Wales
2021,F,Summer,586,90,England & Wales
2021,M,Charles,639,91,England & Wales
2021,M,Kai,639,91,England & Wales
2021,F,Eden,585,91,England & Wales
2021,F,Jasmine,583,92,England & Wales
2021,M,Rupert,631,93,England & Wales
2021,F,Elodie,576,93,England & Wales
2021,M,Yusuf,628,94,England & Wales
2021,F,Clara,574,94,England & Wales
2021,M,Harvey,627,95,England & Wales
2021,F,Holly,568,95,England & Wales
2021,M,Ollie,613,96,England & Wales
2021,F,Lilly,551,96,England & Wales
2021,M,Jackson,607,97,England & Wales
2021,F,Anna,545,97,England & Wales
2021,M,Tobias,596,98,England & Wales
2021,F,Lara,539,98,England & Wales
2021,M,Nathan,595,99,England & Wales
2021,F,Beatrice,515,99,England & Wales
2021,M,Myles,592,100,England & Wales
2021,F,Sara,511,100,England & Wales
2022,M,Muhammad,4177,2,England & Wales
2022,F,Amelia,2884,2,England & Wales
2022,M,George,3699,3,England & Wales
2022,F,Isla,2613,3,England & Wales
2022,M,Oliver,3691,4,England & Wales
2022,F,Ava,2293,4,England & Wales
2022,M,Leo,3610,5,England & Wales
2022,F,Lily,2281,5,England & Wales
2022,M,Arthur,3603,6,England & Wales
2022,F,Ivy,2195,6,England & Wales
2022,M,Oscar,2883,7,England & Wales
2022,F,Freya,2162,7,England & Wales
2022,M,Theodore,2835,8,England & Wales
2022,F,Florence,1971,8,England & Wales
2022,M,Theo,2808,9,England & Wales
2022,F,Isabella,1927,9,England & Wales
2022,M,Freddie,2760,10,England & Wales
2022,F,Mia,1868,10,England & Wales
2022,M,Archie,2684,11,England & Wales
2022,F,Willow,1867,11,England & Wales
2022,M,Luca,2625,12,England & Wales
2022,F,Sienna,1859,12,England & Wales
2022,M,Henry,2624,13,England & Wales
2022,F,Poppy,1848,13,England & Wales
2022,M,Jack,2431,14,England & Wales
2022,F,Sophia,1813,14,England & Wales
2022,M,Harry,2403,15,England & Wales
2022,F,Elsie,1763,15,England & Wales
2022,M,Charlie,2391,16,England & Wales
2022,F,Rosie,1686,16,England & Wales
2022,M,Alfie,2304,17,England & Wales
2022,F,Grace,1675,17,England & Wales
2022,M,Arlo,2176,18,England & Wales
2022,F,Millie,1670,18,England & Wales
2022,M,Thomas,2101,19,England & Wales
2022,F,Emily,1609,19,England & Wales
2022,M,Teddy,2030,20,England & Wales
2022,F,Sofia,1576,20,England & Wales
2022,M,Finley,2025,21,England & Wales
2022,F,Daisy,1563,21,England & Wales
2022,M,Jacob,1892,22,England & Wales
2022,F,Evelyn,1560,22,England & Wales
2022,M,Tommy,1824,23,England & Wales
2022,F,Evie,1534,23,England & Wales
2022,M,William,1806,24,England & Wales
2022,F,Phoebe,1531,24,England & Wales
2022,M,Lucas,1771,25,England & Wales
2022,F,Ella,1522,25,England & Wales
2022,M,Isaac,1733,26,England & Wales
2022,F,Charlotte,1496,26,England & Wales
2022,M,Mohammed,1694,27,England & Wales
2022,F,Harper,1449,27,England & Wales
2022,M,Alexander,1651,28,England & Wales
2022,F,Maya,1406,28,England & Wales
2022,M,Albie,1641,29,England & Wales
2022,F,Matilda,1363,29,England & Wales
2022,M,Roman,1640,30,England & Wales
2022,F,Ruby,1271,30,England & Wales
2022,M,Edward,1612,31,England & Wales
2022,F,Aria,1229,31,England & Wales
2022,M,Jude,1601,32,England & Wales
2022,F,Penelope,1206,32,England & Wales
2022,M,Elijah,1549,33,England & Wales
2022,F,Hallie,1202,33,England & Wales
2022,M,James,1534,34,England & Wales
2022,F,Luna,1174,34,England & Wales
2022,M,Joshua,1478,35,England & Wales
2022,F,Bonnie,1148,35,England & Wales
2022,M,Reuben,1475,36,England & Wales
2022,F,Ada,1138,36,England & Wales
2022,M,Max,1459,37,England & Wales
2022,F,Emilia,1128,37,England & Wales
2022,M,Rory,1435,38,England & Wales
2022,F,Alice,1119,38,England & Wales
2022,M,Sebastian,1409,39,England & Wales
2022,F,Sophie,1115,39,England & Wales
2022,M,Louie,1396,40,England & Wales
2022,F,Esme,1101,40,England & Wales
2022,M,Adam,1374,41,England & Wales
2022,F,Isabelle,1089,41,England & Wales
2022,M,Mason,1369,42,England & Wales
2022,F,Maisie,1072,42,England & Wales
2022,M,Ethan,1268,43,England & Wales
2022,M,Hudson,1268,43,England & Wales
2022,F,Violet,1057,43,England & Wales
2022,F,Delilah,1054,44,England & Wales
2022,M,Harrison,1236,45,England & Wales
2022,F,Mila,1042,45,England & Wales
2022,M,Ezra,1217,46,England & Wales
2022,F,Eva,1029,46,England & Wales
2022,M,Hugo,1193,47,England & Wales
2022,F,Arabella,1019,47,England & Wales
2022,M,Louis,1184,48,England & Wales
2022,F,Maeve,990,48,England & Wales
2022,M,Reggie,1159,49,England & Wales
2022,F,Aurora,972,49,England & Wales
2022,M,Joseph,1158,50,England & Wales
2022,F,Mabel,964,50,England & Wales
2022,M,Benjamin,1117,51,England & Wales
2022,F,Ayla,921,51,England & Wales
2022,M,Ronnie,1106,52,England & Wales
2022,F,Lottie,916,52,England & Wales
2022,M,Daniel,1080,53,England & Wales
2022,F,Eliza,893,53,England & Wales
2022,M,Logan,1070,54,England & Wales
2022,F,Rose,881,54,England & Wales
2022,M,Jaxon,1055,55,England & Wales
2022,F,Erin,829,55,England & Wales
2022,M,Oakley,1048,56,England & Wales
2022,F,Layla,818,56,England & Wales
2022,M,Albert,1008,57,England & Wales
2022,F,Scarlett,817,57,England & Wales
2022,M,Hunter,1006,58,England & Wales
2022,F,Chloe,816,58,England & Wales
2022,M,Zachary,994,59,England & Wales
2022,F,Margot,810,59,England & Wales
2022,M,Samuel,987,60,England & Wales
2022,F,Elizabeth,795,60,England & Wales
2022,M,Rowan,985,61,England & Wales
2022,F,Imogen,792,61,England & Wales
2022,M,David,930,62,England & Wales
2022,F,Eleanor,788,62,England & Wales
2022,M,Toby,893,63,England & Wales
2022,F,Orla,776,63,England & Wales
2022,M,Dylan,889,64,England & Wales
2022,F,Thea,768,64,England & Wales
2022,M,Frederick,886,65,England & Wales
2022,F,Harriet,764,65,England & Wales
2022,M,Jesse,882,66,England & Wales
2022,F,Iris,762,66,England & Wales
2022,M,Mohammad,844,67,England & Wales
2022,F,Nancy,759,67,England & Wales
2022,M,Otis,842,68,England & Wales
2022,F,Emma,747,68,England & Wales
2022,M,Sonny,825,69,England & Wales
2022,F,Jessica,698,69,England & Wales
2022,M,Gabriel,818,70,England & Wales
2022,F,Zara,685,70,England & Wales
2022,M,Grayson,815,71,England & Wales
2022,F,Robyn,675,71,England & Wales
2022,M,Kai,799,72,England & Wales
2022,F,Gracie,653,72,England & Wales
2022,M,Frankie,766,73,England & Wales
2022,F,Elodie,649,73,England & Wales
2022,M,Caleb,758,74,England & Wales
2022,F,Olive,648,74,England & Wales
2022,M,Carter,738,75,England & Wales
2022,F,Maria,646,75,England & Wales
2022,F,Maryam,646,75,England & Wales
2022,M,Liam,735,76,England & Wales
2022,M,Felix,733,77,England & Wales
2022,F,Bella,642,77,England & Wales
2022,M,Jasper,725,78,England & Wales
2022,F,Lola,641,78,England & Wales
2022,F,Lyra,641,78,England & Wales
2022,M,Riley,720,79,England & Wales
2022,M,Bobby,712,80,England & Wales
2022,F,Lyla,620,80,England & Wales
2022,M,Alfred,706,81,England & Wales
2022,F,Ophelia,603,81,England & Wales
2022,M,Finn,702,82,England & Wales
2022,F,Ellie,590,82,England & Wales
2022,M,Elliot,678,83,England & Wales
2022,F,Ottilie,579,83,England & Wales
2022,M,Brody,670,84,England & Wales
2022,M,Rupert,670,84,England & Wales
2022,F,Molly,568,84,England & Wales
2022,F,Lara,559,85,England & Wales
2022,M,Ralph,667,86,England & Wales
2022,F,Myla,558,86,England & Wales
2022,M,Milo,655,87,England & Wales
2022,F,Eden,547,87,England & Wales
2022,M,Michael,642,88,England & Wales
2022,F,Eloise,544,88,England & Wales
2022,M,Blake,619,89,England & Wales
2022,F,Darcie,543,89,England & Wales
2022,M,Ellis,616,90,England & Wales
2022,F,Lucy,540,90,England & Wales
2022,M,Chester,612,91,England & Wales
2022,F,Nova,539,91,England & Wales
2022,M,Stanley,609,92,England & Wales
2022,F,Lilly,538,92,England & Wales
2022,M,Yusuf,600,93,England & Wales
2022,F,Clara,528,93,England & Wales
2022,M,Jackson,592,94,England & Wales
2022,F,Jasmine,516,94,England & Wales
2022,M,Leon,584,95,England & Wales
2022,F,Edith,515,95,England & Wales
2022,M,Elias,572,96,England & Wales
2022,F,Summer,512,96,England & Wales
2022,M,Myles,569,97,England & Wales
